* T-Spice 13.00 Simulation	Tue Apr 24 17:39:19 2012	C:\Documents and Settings\Dhiraj\Desktop\VLSI Designs\4_Input_NAND_Gate\4_Input_NAND_Gate.sp
* Command line: tspice -o "C:\Documents and Settings\Dhiraj\Desktop\VLSI Designs\4_Input_NAND_Gate\4_Input_NAND_Gate.out" "C:\Documents and Settings\Dhiraj\Desktop\VLSI Designs\4_Input_NAND_Gate\4_Input_NAND_Gate.sp" 
* T-Spice Win32 13.00.20080321.01:01:33
* Warning : Node N_1 is attached to only one device (MNMOS_1)
* Warning : Node N_3 is attached to only one device (MNMOS_2)
* Warning : Node N_5 is attached to only one device (MNMOS_3)
* Warning : Node N_7 is attached to only one device (MNMOS_4)

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 2
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 4                 MOSFET geometries - 2       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 1       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 5                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 0       
*   Independent nodes - 8                    Boundary nodes - 6       
*         Total nodes - 14      

* *** 4 WARNING MESSAGES GENERATED DURING SETUP


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-009   2e-007
TRANSIENT ANALYSIS
Time<s>         v(Vin1)<V>   v(Vin2)<V>   v(Vin3)<V>   v(Vin4)<V>   v(Vout)<V>
 7.754887e-008  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 7.954887e-008  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 8.000000e-008  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 8.001175e-008  5.8789e-002  4.9412e+000  4.9412e+000  4.9412e+000  5.0030e+000
 8.0016660e-008  8.3305e-002  4.9167e+000  4.9167e+000  4.9167e+000  5.0033e+000
 8.003548e-008  1.7741e-001  4.8226e+000  4.8226e+000  4.8226e+000  5.0031e+000
 8.007235e-008  3.6179e-001  4.6382e+000  4.6382e+000  4.6382e+000  5.0033e+000
 8.009079e-008  4.5398e-001  4.5460e+000  4.5460e+000  4.5460e+000  4.9983e+000
 8.012729e-008  6.3647e-001  4.3635e+000  4.3635e+000  4.3635e+000  4.9680e+000
 8.017864e-008  8.9323e-001  4.1068e+000  4.1068e+000  4.1068e+000  4.8955e+000
 8.023955e-008  1.1978e+000  3.8022e+000  3.8022e+000  3.8022e+000  4.7873e+000
 8.030589e-008  1.5295e+000  3.4705e+000  3.4705e+000  3.4705e+000  4.6655e+000
 8.037512e-008  1.8756e+000  3.1244e+000  3.1244e+000  3.1244e+000  4.5550e+000
 8.044924e-008  2.2462e+000  2.7538e+000  2.7538e+000  2.7538e+000  4.4792e+000
 8.053215e-008  2.6608e+000  2.3392e+000  2.3392e+000  2.3392e+000  4.4822e+000
 8.061013e-008  3.0507e+000  1.9493e+000  1.9493e+000  1.9493e+000  4.6250e+000
 8.068299e-008  3.4150e+000  1.5850e+000  1.5850e+000  1.5850e+000  4.7761e+000
 8.075934e-008  3.7967e+000  1.2033e+000  1.2033e+000  1.2033e+000  4.8912e+000
 8.083757e-008  4.1879e+000  8.1211e-001  8.1211e-001  8.1211e-001  4.9651e+000
 8.091275e-008  4.5638e+000  4.3620e-001  4.3620e-001  4.3620e-001  4.9919e+000
 8.098646e-008  4.9323e+000  6.7695e-002  6.7695e-002  6.7695e-002  4.9977e+000
 8.100000e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  4.9966e+000
 8.103108e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  4.9979e+000
 8.134195e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  4.9998e+000
 8.334195e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 8.534195e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 8.734195e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 8.934195e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 9.000000e-008  5.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 9.025000e-008  5.0000e+000  0.0000e+000  0.0000e+000  1.2500e+000  5.0000e+000
 9.034000e-008  5.0000e+000  0.0000e+000  0.0000e+000  1.7000e+000  5.0000e+000
 9.044710e-008  5.0000e+000  0.0000e+000  0.0000e+000  2.2355e+000  5.0000e+000
 9.055713e-008  5.0000e+000  0.0000e+000  0.0000e+000  2.7857e+000  5.0000e+000
 9.067486e-008  5.0000e+000  0.0000e+000  0.0000e+000  3.3743e+000  5.0000e+000
 9.077184e-008  5.0000e+000  0.0000e+000  0.0000e+000  3.8592e+000  5.0000e+000
 9.086882e-008  5.0000e+000  0.0000e+000  0.0000e+000  4.3441e+000  5.0000e+000
 9.096580e-008  5.0000e+000  0.0000e+000  0.0000e+000  4.8290e+000  5.0000e+000
 9.100000e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 9.104970e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 9.154679e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 9.354679e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 9.554679e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 9.754679e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 9.954679e-008  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.000000e-007  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.002500e-007  5.0000e+000  0.0000e+000  1.2500e+000  3.7500e+000  5.0000e+000
 1.003750e-007  5.0000e+000  0.0000e+000  1.8750e+000  3.1250e+000  5.0000e+000
 1.004762e-007  5.0000e+000  0.0000e+000  2.3810e+000  2.6190e+000  5.0000e+000
 1.005801e-007  5.0000e+000  0.0000e+000  2.9010e+000  2.0990e+000  5.0000e+000
 1.006908e-007  5.0000e+000  0.0000e+000  3.4542e+000  1.5458e+000  5.0000e+000
 1.007863e-007  5.0000e+000  0.0000e+000  3.9317e+000  1.0683e+000  5.0000e+000
 1.008818e-007  5.0000e+000  0.0000e+000  4.4091e+000  5.9089e-001  5.0000e+000
 1.009648e-007  5.0000e+000  0.0000e+000  4.8244e+000  1.7559e-001  5.0000e+000
 1.010000e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.010503e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.015540e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.035540e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.055540e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.075540e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.095540e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.100000e-007  5.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.102500e-007  5.0000e+000  0.0000e+000  5.0000e+000  1.2500e+000  5.0000e+000
 1.103400e-007  5.0000e+000  0.0000e+000  5.0000e+000  1.7000e+000  5.0000e+000
 1.104471e-007  5.0000e+000  0.0000e+000  5.0000e+000  2.2355e+000  5.0000e+000
 1.105571e-007  5.0000e+000  0.0000e+000  5.0000e+000  2.7857e+000  5.0000e+000
 1.106749e-007  5.0000e+000  0.0000e+000  5.0000e+000  3.3750e+000  5.0000e+000
 1.107720e-007  5.0000e+000  0.0000e+000  5.0000e+000  3.8600e+000  5.0000e+000
 1.108690e-007  5.0000e+000  0.0000e+000  5.0000e+000  4.3450e+000  5.0000e+000
 1.109660e-007  5.0000e+000  0.0000e+000  5.0000e+000  4.8301e+000  5.0000e+000
 1.110000e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.110495e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.115451e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.135451e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.155451e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.175451e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.195451e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.200000e-007  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.200125e-007  5.0000e+000  6.2801e-002  4.9372e+000  4.9372e+000  5.0000e+000
 1.201025e-007  5.0000e+000  5.1279e-001  4.4872e+000  4.4872e+000  5.0000e+000
 1.201925e-007  5.0000e+000  9.6279e-001  4.0372e+000  4.0372e+000  4.8954e+000
 1.202375e-007  5.0000e+000  1.1878e+000  3.8122e+000  3.8122e+000  4.7889e+000
 1.202945e-007  5.0000e+000  1.4729e+000  3.5271e+000  3.5271e+000  4.6686e+000
 1.203587e-007  5.0000e+000  1.7938e+000  3.2062e+000  3.2062e+000  4.5149e+000
 1.204288e-007  5.0000e+000  2.1443e+000  2.8557e+000  2.8557e+000  4.3920e+000
 1.204638e-007  5.0000e+000  2.3195e+000  2.6805e+000  2.6805e+000  4.3386e+000
 1.205220e-007  5.0000e+000  2.6104e+000  2.3896e+000  2.3896e+000  4.3094e+000
 1.205911e-007  5.0000e+000  2.9556e+000  2.0444e+000  2.0444e+000  4.3779e+000
 1.206563e-007  5.0000e+000  3.2817e+000  1.7183e+000  1.7183e+000  4.5836e+000
 1.207195e-007  5.0000e+000  3.5979e+000  1.4021e+000  1.4021e+000  4.7543e+000
 1.207871e-007  5.0000e+000  3.9358e+000  1.0642e+000  1.0642e+000  4.8829e+000
 1.208570e-007  5.0000e+000  4.2852e+000  7.1478e-001  7.1478e-001  4.9659e+000
 1.209280e-007  5.0000e+000  4.6405e+000  3.5950e-001  3.5950e-001  4.9918e+000
 1.209636e-007  5.0000e+000  4.8181e+000  1.8186e-001  1.8186e-001  4.9975e+000
 1.210000e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  4.9955e+000
 1.210512e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  4.9981e+000
 1.215638e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  4.9998e+000
 1.235638e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.255638e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.275638e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.295638e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.300000e-007  5.0000e+000  5.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.302500e-007  5.0000e+000  5.0000e+000  0.0000e+000  1.2500e+000  5.0000e+000
 1.303400e-007  5.0000e+000  5.0000e+000  0.0000e+000  1.7000e+000  5.0000e+000
 1.304471e-007  5.0000e+000  5.0000e+000  0.0000e+000  2.2355e+000  5.0000e+000
 1.305571e-007  5.0000e+000  5.0000e+000  0.0000e+000  2.7857e+000  5.0000e+000
 1.306751e-007  5.0000e+000  5.0000e+000  0.0000e+000  3.3755e+000  5.0000e+000
 1.307721e-007  5.0000e+000  5.0000e+000  0.0000e+000  3.8606e+000  5.0000e+000
 1.308691e-007  5.0000e+000  5.0000e+000  0.0000e+000  4.3458e+000  5.0000e+000
 1.309661e-007  5.0000e+000  5.0000e+000  0.0000e+000  4.8309e+000  5.0000e+000
 1.310000e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.310494e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.315437e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.335437e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.355437e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.375437e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.395437e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.400000e-007  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.400141e-007  5.0000e+000  5.0000e+000  7.0847e-002  4.9292e+000  5.0000e+000
 1.401041e-007  5.0000e+000  5.0000e+000  5.2084e-001  4.4792e+000  5.0000e+000
 1.401491e-007  5.0000e+000  5.0000e+000  7.4584e-001  4.2542e+000  4.9787e+000
 1.401716e-007  5.0000e+000  5.0000e+000  8.5834e-001  4.1417e+000  4.9293e+000
 1.402119e-007  5.0000e+000  5.0000e+000  1.0599e+000  3.9401e+000  4.8347e+000
 1.402659e-007  5.0000e+000  5.0000e+000  1.3298e+000  3.6702e+000  4.6837e+000
 1.403284e-007  5.0000e+000  5.0000e+000  1.6420e+000  3.3580e+000  4.4802e+000
 1.403955e-007  5.0000e+000  5.0000e+000  1.9779e+000  3.0221e+000  4.2603e+000
 1.404719e-007  5.0000e+000  5.0000e+000  2.3598e+000  2.6402e+000  4.0384e+000
 1.405101e-007  5.0000e+000  5.0000e+000  2.5508e+000  2.4492e+000  3.9559e+000
 1.405292e-007  5.0000e+000  5.0000e+000  2.6463e+000  2.3537e+000  3.9245e+000
 1.405719e-007  5.0000e+000  5.0000e+000  2.8598e+000  2.1402e+000  3.8998e+000
 1.406313e-007  5.0000e+000  5.0000e+000  3.1565e+000  1.8435e+000  4.0130e+000
 1.406908e-007  5.0000e+000  5.0000e+000  3.4542e+000  1.5458e+000  4.3329e+000
 1.407445e-007  5.0000e+000  5.0000e+000  3.7228e+000  1.2772e+000  4.6048e+000
 1.408015e-007  5.0000e+000  5.0000e+000  4.0079e+000  9.9209e-001  4.7986e+000
 1.408657e-007  5.0000e+000  5.0000e+000  4.3289e+000  6.7115e-001  4.9439e+000
 1.409338e-007  5.0000e+000  5.0000e+000  4.6694e+000  3.3065e-001  4.9901e+000
 1.409679e-007  5.0000e+000  5.0000e+000  4.8396e+000  1.6040e-001  4.9943e+000
 1.410000e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  4.9970e+000
 1.410481e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  4.9978e+000
 1.415295e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  4.9996e+000
 1.435295e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.455295e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.475295e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.495295e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.500000e-007  5.0000e+000  5.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.500157e-007  5.0000e+000  5.0000e+000  5.0000e+000  7.8688e-002  5.0000e+000
 1.501057e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.2869e-001  5.0000e+000
 1.501507e-007  5.0000e+000  5.0000e+000  5.0000e+000  7.5369e-001  4.9873e+000
 1.501732e-007  5.0000e+000  5.0000e+000  5.0000e+000  8.6619e-001  4.9375e+000
 1.502135e-007  5.0000e+000  5.0000e+000  5.0000e+000  1.0678e+000  4.8082e+000
 1.502675e-007  5.0000e+000  5.0000e+000  5.0000e+000  1.3376e+000  4.5968e+000
 1.503299e-007  5.0000e+000  5.0000e+000  5.0000e+000  1.6499e+000  4.2682e+000
 1.504011e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.0058e+000  3.8069e+000
 1.5040497e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.0249e+000  3.7789e+000
 1.5041785e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.0893e+000  3.6916e+000
 1.5042429e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.1215e+000  3.6517e+000
 1.504420e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.2103e+000  3.5631e+000
 1.504743e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.3720e+000  3.4471e+000
 1.505248e-007  5.0000e+000  5.0000e+000  5.0000e+000  2.6243e+000  3.3209e+000
 1.506008e-007  5.0000e+000  5.0000e+000  5.0000e+000  3.0040e+000  3.1916e+000
 1.506909e-007  5.0000e+000  5.0000e+000  5.0000e+000  3.4547e+000  3.0859e+000
 1.507798e-007  5.0000e+000  5.0000e+000  5.0000e+000  3.8994e+000  3.0095e+000
 1.508688e-007  5.0000e+000  5.0000e+000  5.0000e+000  4.3441e+000  2.9504e+000
 1.509577e-007  5.0000e+000  5.0000e+000  5.0000e+000  4.7889e+000  2.9028e+000
 1.509999e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8832e+000
 1.510552e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8818e+000
 1.516075e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8818e+000
 1.536075e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8821e+000
 1.556075e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8822e+000
 1.576075e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8822e+000
 1.596075e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8822e+000
 1.600000e-007  5.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000  2.8822e+000
 1.602500e-007  3.7500e+000  3.7500e+000  3.7500e+000  3.7500e+000  3.6730e+000
 1.603400e-007  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000  4.0026e+000
 1.604300e-007  2.8500e+000  2.8500e+000  2.8500e+000  2.8500e+000  4.2851e+000
 1.605200e-007  2.4000e+000  2.4000e+000  2.4000e+000  2.4000e+000  4.5202e+000
 1.606100e-007  1.9500e+000  1.9500e+000  1.9500e+000  1.9500e+000  4.7088e+000
 1.607000e-007  1.5000e+000  1.5000e+000  1.5000e+000  1.5000e+000  4.8491e+000
 1.607900e-007  1.0500e+000  1.0500e+000  1.0500e+000  1.0500e+000  4.9420e+000
 1.608800e-007  6.0000e-001  6.0000e-001  6.0000e-001  6.0000e-001  4.9871e+000
 1.609606e-007  1.9681e-001  1.9681e-001  1.9681e-001  1.9681e-001  4.9959e+000
 1.610000e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  4.9965e+000
 1.610533e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  4.9997e+000
 1.615866e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  4.9999e+000
 1.635866e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.655866e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.675866e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.695866e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.699999e-007  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000
 1.702499e-007  0.0000e+000  0.0000e+000  0.0000e+000  1.2500e+000  5.0000e+000
 1.703399e-007  0.0000e+000  0.0000e+000  0.0000e+000  1.7000e+000  5.0000e+000
 1.704470e-007  0.0000e+000  0.0000e+000  0.0000e+000  2.2355e+000  5.0000e+000
 1.705571e-007  0.0000e+000  0.0000e+000  0.0000e+000  2.7857e+000  5.0000e+000
 1.706752e-007  0.0000e+000  0.0000e+000  0.0000e+000  3.3761e+000  5.0000e+000
 1.707722e-007  0.0000e+000  0.0000e+000  0.0000e+000  3.8614e+000  5.0000e+000
 1.708693e-007  0.0000e+000  0.0000e+000  0.0000e+000  4.3467e+000  5.0000e+000
 1.709663e-007  0.0000e+000  0.0000e+000  0.0000e+000  4.8319e+000  5.0000e+000
 1.710000e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.710492e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.715420e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.735420e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.755420e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.775420e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.795420e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.800000e-007  0.0000e+000  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000
 1.802499e-007  0.0000e+000  0.0000e+000  1.2500e+000  3.7500e+000  5.0000e+000
 1.803750e-007  0.0000e+000  0.0000e+000  1.8750e+000  3.1250e+000  5.0000e+000
 1.804770e-007  0.0000e+000  0.0000e+000  2.3851e+000  2.6149e+000  5.0000e+000
 1.805818e-007  0.0000e+000  0.0000e+000  2.9092e+000  2.0908e+000  5.0000e+000
 1.806930e-007  0.0000e+000  0.0000e+000  3.4654e+000  1.5346e+000  5.0000e+000
 1.807886e-007  0.0000e+000  0.0000e+000  3.9435e+000  1.0565e+000  5.0000e+000
 1.808843e-007  0.0000e+000  0.0000e+000  4.4216e+000  5.7845e-001  5.0000e+000
 1.809674e-007  0.0000e+000  0.0000e+000  4.8371e+000  1.6287e-001  5.0000e+000
 1.809999e-007  0.0000e+000  0.0000e+000  5.0000e+000  3.2863e-014  5.0000e+000
 1.810485e-007  0.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.815336e-007  0.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.835336e-007  0.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.855336e-007  0.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.875336e-007  0.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.895336e-007  0.0000e+000  0.0000e+000  5.0000e+000  0.0000e+000  5.0000e+000
 1.900000e-007  0.0000e+000  0.0000e+000  5.0000e+000  1.6544e-014  5.0000e+000
 1.902500e-007  0.0000e+000  0.0000e+000  5.0000e+000  1.2500e+000  5.0000e+000
 1.903400e-007  0.0000e+000  0.0000e+000  5.0000e+000  1.7000e+000  5.0000e+000
 1.904471e-007  0.0000e+000  0.0000e+000  5.0000e+000  2.2355e+000  5.0000e+000
 1.905571e-007  0.0000e+000  0.0000e+000  5.0000e+000  2.7857e+000  5.0000e+000
 1.906753e-007  0.0000e+000  0.0000e+000  5.0000e+000  3.3765e+000  5.0000e+000
 1.907723e-007  0.0000e+000  0.0000e+000  5.0000e+000  3.8619e+000  5.0000e+000
 1.908694e-007  0.0000e+000  0.0000e+000  5.0000e+000  4.3472e+000  5.0000e+000
 1.909665e-007  0.0000e+000  0.0000e+000  5.0000e+000  4.8325e+000  5.0000e+000
 1.910000e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.910491e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.915411e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.935411e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.955411e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.975411e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 1.995411e-007  0.0000e+000  0.0000e+000  5.0000e+000  5.0000e+000  5.0000e+000
 2.000000e-007  0.0000e+000  9.9262e-014  5.0000e+000  5.0000e+000  5.0000e+000
*

* Parsing                      0.00 seconds
* Setup                        0.02 seconds
* DC operating point           0.00 seconds
* Transient Analysis           0.09 seconds
* Overhead                     2.48 seconds
* -----------------------------------------
* Total                        2.59 seconds

* Simulation completed	with  4 Warnings

* End of T-Spice output file
