* T-Spice 13.00 Simulation	Thu Jan 31 21:16:02 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC.sp" 
* T-Spice Win32 13.00.20080321.01:01:33
* Warning : "130nm.md" line 1 Invalid binned model NMOS
*         : "130nm.md" line 1 Binned models must define LMIN, LMAX, WMIN, and WMAX, and have a name suffix of .# (e.g. nch.1)
* Warning : "130nm.md" line 142 Invalid binned model PMOS
*         : "130nm.md" line 142 Binned models must define LMIN, LMAX, WMIN, and WMAX, and have a name suffix of .# (e.g. nch.1)
* Warning : Device Xnew_DFF_1.XNAND2C_1.MN1 - Acde = 0.3 is too small.

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 293               MOSFET geometries - 8       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 60      
*   Independent nodes - 728                  Boundary nodes - 4       
*         Total nodes - 732     

* *** 4 WARNING MESSAGES GENERATED DURING SETUP


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-009   1e-006
TRANSIENT ANALYSIS
Time<s>        v(Start,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(Stop,Gnd)<V>  v(D0,Gnd)<V>  v(D1,Gnd)<V>  v(D2,Gnd)<V>
 2.260899e-007  0.0000e+000  7.0116e-005  7.0121e-005  7.0116e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.280899e-007  0.0000e+000  7.0108e-005  7.0102e-005  7.0107e-005  7.0107e-005  7.0107e-005  7.0107e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.300899e-007  0.0000e+000  7.0116e-005  7.0121e-005  7.0116e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.320899e-007  0.0000e+000  7.0108e-005  7.0102e-005  7.0107e-005  7.0107e-005  7.0107e-005  7.0107e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.340899e-007  0.0000e+000  7.0116e-005  7.0121e-005  7.0116e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.360899e-007  0.0000e+000  7.0108e-005  7.0102e-005  7.0107e-005  7.0107e-005  7.0107e-005  7.0107e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.380899e-007  0.0000e+000  7.0115e-005  7.0121e-005  7.0116e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.400899e-007  0.0000e+000  7.0108e-005  7.0103e-005  7.0108e-005  7.0108e-005  7.0107e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.420899e-007  0.0000e+000  7.0115e-005  7.0121e-005  7.0116e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.440899e-007  0.0000e+000  7.0108e-005  7.0103e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.460899e-007  0.0000e+000  7.0115e-005  7.0120e-005  7.0116e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.480899e-007  0.0000e+000  7.0108e-005  7.0103e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.500899e-007  0.0000e+000  7.0115e-005  7.0120e-005  7.0115e-005  7.0116e-005  7.0116e-005  7.0116e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.520899e-007  0.0000e+000  7.0108e-005  7.0103e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.540899e-007  0.0000e+000  7.0115e-005  7.0120e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.560899e-007  0.0000e+000  7.0108e-005  7.0103e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.580899e-007  0.0000e+000  7.0115e-005  7.0120e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.600899e-007  0.0000e+000  7.0109e-005  7.0104e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.620899e-007  0.0000e+000  7.0115e-005  7.0120e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.640899e-007  0.0000e+000  7.0109e-005  7.0104e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.660899e-007  0.0000e+000  7.0115e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.680899e-007  0.0000e+000  7.0109e-005  7.0104e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.700899e-007  0.0000e+000  7.0115e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.720899e-007  0.0000e+000  7.0109e-005  7.0104e-005  7.0108e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.740899e-007  0.0000e+000  7.0114e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.760899e-007  0.0000e+000  7.0109e-005  7.0104e-005  7.0109e-005  7.0108e-005  7.0108e-005  7.0108e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.780899e-007  0.0000e+000  7.0114e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.800899e-007  0.0000e+000  7.0109e-005  7.0104e-005  7.0109e-005  7.0109e-005  7.0109e-005  7.0109e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.820899e-007  0.0000e+000  7.0114e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.840899e-007  0.0000e+000  7.0109e-005  7.0105e-005  7.0109e-005  7.0109e-005  7.0109e-005  7.0109e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.860899e-007  0.0000e+000  7.0114e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.880899e-007  0.0000e+000  7.0109e-005  7.0105e-005  7.0109e-005  7.0109e-005  7.0109e-005  7.0109e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.900899e-007  0.0000e+000  7.0114e-005  7.0119e-005  7.0115e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.920899e-007  0.0000e+000  7.0109e-005  7.0105e-005  7.0109e-005  7.0109e-005  7.0109e-005  7.0109e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.940899e-007  0.0000e+000  7.0114e-005  7.0118e-005  7.0114e-005  7.0115e-005  7.0115e-005  7.0115e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.960899e-007  0.0000e+000  7.0109e-005  7.0105e-005  7.0109e-005  7.0109e-005  7.0109e-005  7.0109e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.980899e-007  0.0000e+000  7.0114e-005  7.0118e-005  7.0114e-005  7.0114e-005  7.0114e-005  7.0114e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.998300e-007  0.0000e+000  7.0109e-005  7.0105e-005  7.0109e-005  7.0109e-005  7.0109e-005  7.0109e-005  3.3000e+000  1.4300e-004  1.4300e-004  1.4300e-004
 2.9984000e-007  3.3000e+000  2.0991e-004  7.0316e-005  7.0111e-005  7.0111e-005  7.0111e-005  7.0111e-005  3.3000e+000  1.4306e-004  1.4300e-004  1.4300e-004
 2.9984500e-007  3.3000e+000 -2.8027e-004  6.8427e-005  7.0105e-005  7.0111e-005  7.0111e-005  7.0111e-005  3.3000e+000  1.4284e-004  1.4299e-004  1.4300e-004
 2.9984847e-007  3.3000e+000 -5.9985e-003  4.3432e-005  6.9995e-005  7.0110e-005  7.0111e-005  7.0111e-005  3.3000e+000  1.4008e-004  1.4296e-004  1.4299e-004
 2.99850210e-007  3.3000e+000 -7.9936e-003  4.3486e-005  7.0078e-005  7.0111e-005  7.0111e-005  7.0110e-005  3.3000e+000  1.3842e-004  1.4298e-004  1.4299e-004
 2.99852725e-007  3.3000e+000 -3.7777e-003  1.0612e-004  7.0656e-005  7.0115e-005  7.0112e-005  7.0110e-005  3.3000e+000  1.3780e-004  1.4312e-004  1.4299e-004
 2.9985588e-007  3.3000e+000  1.4937e-002  2.3724e-004  7.1190e-005  7.0117e-005  7.0112e-005  7.0113e-005  3.3000e+000  1.4575e-004  1.4328e-004  1.4300e-004
 2.9985936e-007  3.3000e+000  4.3343e-002  2.9221e-004  7.0452e-005  7.0113e-005  7.0112e-005  7.0119e-005  3.3000e+000  1.6965e-004  1.4315e-004  1.4302e-004
 2.9986317e-007  3.3000e+000  7.4527e-002  2.3758e-004  6.9382e-005  7.0117e-005  7.0112e-005  7.0126e-005  3.3000e+000  2.0351e-004  1.4291e-004  1.4303e-004
 2.9986777e-007  3.3000e+000  1.0948e-001  1.2813e-004  6.9105e-005  7.0124e-005  7.0112e-005  7.0125e-005  3.3000e+000  2.1795e-004  1.4277e-004  1.4301e-004
 2.9987375e-007  3.3000e+000  1.7993e-001  8.1324e-005  7.0006e-005  7.0062e-005  7.0111e-005  7.0057e-005  3.3000e+000 -3.7577e-005  1.4277e-004  1.4284e-004
 2.9987856e-007  3.3000e+000  3.4098e-001 -1.6166e-003  6.0154e-005  6.9672e-005  7.0107e-005  6.9742e-005  3.3000e+000 -1.4589e-003  1.4119e-004  1.4209e-004
 2.9988245e-007  3.3000e+000  5.9950e-001 -7.9438e-003  2.8573e-005  6.8669e-005  7.0098e-005  6.8916e-005  3.3000e+000 -5.0440e-003  1.3552e-004  1.4022e-004
 2.9988635e-007  3.3000e+000  9.3676e-001 -3.3715e-003  1.0847e-004  6.8054e-005  7.0098e-005  6.7550e-005  3.3000e+000 -8.9699e-003  1.3247e-004  1.3783e-004
 2.9989038e-007  3.3000e+000  1.3040e+000  2.3860e-002  2.7614e-004  6.8092e-005  7.0117e-005  6.7036e-005  3.3000e+000  6.8678e-003  1.4834e-004  1.3831e-004
 2.9989438e-007  3.3000e+000  1.6482e+000  5.8155e-002  2.8938e-004  6.7631e-005  7.0134e-005  6.7797e-005  3.3000e+000  5.3597e-002  1.8423e-004  1.4131e-004
 2.9989747e-007  3.3000e+000  1.8870e+000  8.2841e-002  2.1496e-004  6.8038e-005  7.0149e-005  6.8991e-005  3.3000e+000  9.9970e-002  2.1204e-004  1.4414e-004
 2.99900434e-007  3.3000e+000  2.0894e+000  1.0446e-001  1.3573e-004  6.9140e-005  7.0153e-005  7.0169e-005  3.3000e+000  1.4012e-001  2.2256e-004  1.4623e-004
 2.99903108e-007  3.3000e+000  2.2490e+000  1.2595e-001  9.8305e-005  7.0432e-005  7.0139e-005  7.1005e-005  3.3000e+000  1.7252e-001  1.9389e-004  1.4729e-004
 2.99905679e-007  3.3000e+000  2.3819e+000  1.5406e-001  1.0650e-004  7.1526e-005  7.0099e-005  7.1459e-005  3.3000e+000  2.0114e-001  8.6300e-005  1.4743e-004
 2.99908604e-007  3.3000e+000  2.5100e+000  2.0779e-001  1.0781e-004  7.1809e-005  6.9992e-005  7.1486e-005  3.3000e+000  2.3261e-001 -2.7335e-004  1.4661e-004
 2.9991182e-007  3.3000e+000  2.6264e+000  3.2996e-001 -1.1185e-003  6.2301e-005  6.9639e-005  7.0881e-005  3.3000e+000  2.6927e-001 -1.4314e-003  1.4459e-004
 2.9991496e-007  3.3000e+000  2.7201e+000  5.3215e-001 -6.6602e-003  2.8325e-005  6.8815e-005  6.9690e-005  3.3000e+000  3.1242e-001 -4.1073e-003  1.4171e-004
 2.9991834e-007  3.3000e+000  2.8050e+000  8.1429e-001 -8.4666e-003  5.7987e-005  6.8105e-005  6.8082e-005  3.3000e+000  3.7689e-001 -8.3990e-003  1.3878e-004
 2.99921048e-007  3.3000e+000  2.8631e+000  1.0607e+000  3.4876e-003  1.8014e-004  6.8209e-005  6.7176e-005  3.3000e+000  4.5402e-001 -8.0210e-003  1.3818e-004
 2.99923590e-007  3.3000e+000  2.9105e+000  1.2923e+000  2.3265e-002  2.8074e-004  6.8069e-005  6.7098e-005  3.3000e+000  5.6748e-001  4.7433e-003  1.3945e-004
 2.99925934e-007  3.3000e+000  2.9483e+000  1.4991e+000  4.3396e-002  3.0015e-004  6.7662e-005  6.7669e-005  3.3000e+000  7.2788e-001  2.9571e-002  1.4151e-004
 2.99928079e-007  3.3000e+000  2.9783e+000  1.6777e+000  6.1461e-002  2.7268e-004  6.7603e-005  6.8641e-005  3.3000e+000  9.3069e-001  5.9792e-002  1.4393e-004
 2.99930250e-007  3.3000e+000  3.0048e+000  1.8460e+000  7.8403e-002  2.1972e-004  6.7964e-005  6.9854e-005  3.3000e+000  1.1883e+000  9.1616e-002  1.4638e-004
 2.99932635e-007  3.3000e+000  3.0300e+000  2.0152e+000  9.5732e-002  1.5726e-004  6.8791e-005  7.1195e-005  3.3000e+000  1.5165e+000  1.2467e-001  1.4864e-004
 2.99935161e-007  3.3000e+000  3.0533e+000  2.1754e+000  1.1456e-001  1.1053e-004  6.9941e-005  7.2394e-005  3.3000e+000  1.8815e+000  1.5657e-001  1.5024e-004
 2.99937532e-007  3.3000e+000  3.0731e+000  2.3078e+000  1.3592e-001  9.9720e-005  7.1019e-005  7.3135e-005  3.3000e+000  2.1820e+000  1.8389e-001  1.5078e-004
 2.99940058e-007  3.3000e+000  3.0923e+000  2.4304e+000  1.6885e-001  1.2299e-004  7.1856e-005  7.3489e-005  3.3000e+000  2.4002e+000  2.1127e-001  1.5051e-004
 2.9994320e-007  3.3000e+000  3.1140e+000  2.5585e+000  2.4386e-001 -1.2392e-005  7.0705e-005  7.3525e-005  3.3000e+000  2.5409e+000  2.4518e-001  1.4958e-004
 2.9994637e-007  3.3000e+000  3.1342e+000  2.6648e+000  3.9807e-001 -2.7358e-003  5.0624e-005  7.3099e-005  3.3000e+000  2.6114e+000  2.8310e-001  1.4647e-004
 2.9994956e-007  3.3000e+000  3.1533e+000  2.7535e+000  6.3083e-001 -9.0556e-003  2.1983e-005  7.2393e-005  3.3000e+000  2.6578e+000  3.3154e-001  1.4074e-004
 2.99952533e-007  3.3000e+000  3.1700e+000  2.8241e+000  8.9026e-001 -6.5088e-003  8.9239e-005  7.2383e-005  3.3000e+000  2.6899e+000  3.9589e-001  1.3839e-004
 2.99954938e-007  3.3000e+000  3.1826e+000  2.8739e+000  1.1107e+000  7.3636e-003  2.1196e-004  7.2423e-005  3.3000e+000  2.7106e+000  4.7469e-001  1.4264e-004
 2.99957499e-007  3.3000e+000  3.1950e+000  2.9202e+000  1.3428e+000  2.8123e-002  2.9252e-004  7.1382e-005  3.3000e+000  2.7295e+000  6.1255e-001  1.5521e-004
 2.99959768e-007  3.3000e+000  3.2052e+000  2.9556e+000  1.5407e+000  4.7635e-002  2.9615e-004  6.9957e-005  3.3000e+000  2.7453e+000  8.0555e-001  1.7338e-004
 2.99961930e-007  3.3000e+000  3.2142e+000  2.9849e+000  1.7179e+000  6.5571e-002  2.6031e-004  6.8795e-005  3.3000e+000  2.7615e+000  1.0642e+000  1.9278e-004
 2.99964146e-007  3.3000e+000  3.2226e+000  3.0110e+000  1.8864e+000  8.2503e-002  2.0288e-004  6.8015e-005  3.3000e+000  2.7807e+000  1.4013e+000  2.0952e-004
 2.99966440e-007  3.3000e+000  3.2305e+000  3.0344e+000  2.0458e+000  9.9041e-002  1.4450e-004  6.7770e-005  3.3000e+000  2.8046e+000  1.8005e+000  2.1930e-004
 2.99968841e-007  3.3000e+000  3.2380e+000  3.0562e+000  2.1951e+000  1.1724e-001  1.0499e-004  6.8109e-005  3.3000e+000  2.8355e+000  2.1930e+000  2.0478e-004
 2.99971173e-007  3.3000e+000  3.2445e+000  3.0754e+000  2.3231e+000  1.3905e-001  9.9698e-005  6.8939e-005  3.3000e+000  2.8722e+000  2.4621e+000  1.4507e-004
 2.99973724e-007  3.3000e+000  3.2509e+000  3.0945e+000  2.4446e+000  1.7425e-001  1.2599e-004  7.0334e-005  3.3000e+000  2.9195e+000  2.6279e+000 -3.5066e-005
 2.9997691e-007  3.3000e+000  3.2579e+000  3.1164e+000  2.5719e+000  2.5709e-001 -1.0447e-004  7.0400e-005  3.3000e+000  2.9840e+000  2.7720e+000 -7.1063e-004
 2.9998006e-007  3.3000e+000  3.2639e+000  3.1363e+000  2.6752e+000  4.1985e-001 -3.3335e-003  4.9337e-005  3.3000e+000  3.0443e+000  2.8951e+000 -2.5119e-003
 2.9998328e-007  3.3000e+000  3.2692e+000  3.1554e+000  2.7629e+000  6.6138e-001 -9.4886e-003  2.6794e-005  3.3000e+000  3.0951e+000  2.9984e+000 -6.1680e-003
 2.99986208e-007  3.3000e+000  3.2735e+000  3.1717e+000  2.8313e+000  9.2013e-001 -5.2700e-003  1.0575e-004  3.3000e+000  3.1308e+000  3.0686e+000 -9.2973e-003
 2.99988693e-007  3.3000e+000  3.2767e+000  3.1846e+000  2.8818e+000  1.1480e+000  1.0344e-002  2.3178e-004  3.3000e+000  3.1541e+000  3.1121e+000 -5.1213e-003
 2.99991086e-007  3.3000e+000  3.2794e+000  3.1962e+000  2.9242e+000  1.3643e+000  3.0171e-002  2.9641e-004  3.3000e+000  3.1713e+000  3.1427e+000  1.1785e-002
 2.99993207e-007  3.3000e+000  3.2816e+000  3.2056e+000  2.9569e+000  1.5485e+000  4.8414e-002  2.9524e-004  3.3000e+000  3.1830e+000  3.1628e+000  3.7350e-002
 2.99995321e-007  3.3000e+000  3.2835e+000  3.2144e+000  2.9854e+000  1.7215e+000  6.5904e-002  2.5877e-004  3.3000e+000  3.1922e+000  3.1779e+000  6.7860e-002
 2.99997514e-007  3.3000e+000  3.2854e+000  3.2227e+000  3.0112e+000  1.8880e+000  8.2638e-002  2.0174e-004  3.3000e+000  3.1995e+000  3.1896e+000  9.9757e-002
 2.99999990e-007  3.3000e+000  3.2872e+000  3.2312e+000  3.0364e+000  2.0592e+000  1.0051e-001  1.3973e-004  3.3000e+000  3.2059e+000  3.1994e+000  1.3335e-001
 3.0000000000e-007  3.3000e+000  3.2872e+000  3.2313e+000  3.0365e+000  2.0598e+000  1.0058e-001  1.3954e-004  3.3000e+000  3.2059e+000  3.1994e+000  1.3346e-001
 3.000000907e-007  3.3000e+000  3.2870e+000  3.2313e+000  3.0371e+000  2.0654e+000  1.0103e-001 -4.3797e-005  3.2701e+000  3.2061e+000  3.1997e+000  1.3463e-001
 3.00000997e-007  3.3000e+000  3.2861e+000  3.2325e+000  3.0437e+000  2.1200e+000  1.0661e-001 -1.1772e-003  2.9707e+000  3.2079e+000  3.2024e+000  1.4589e-001
 3.00003544e-007  3.3000e+000  3.2890e+000  3.2410e+000  3.0653e+000  2.2676e+000  1.2509e-001 -3.8598e-003  2.1303e+000  3.2124e+000  3.2090e+000  1.7616e-001
 3.00005952e-007  3.3000e+000  3.2981e+000  3.2552e+000  3.0921e+000  2.3996e+000  1.5241e-001 -3.5926e-003  1.3357e+000  3.2155e+000  3.2135e+000  2.0275e-001
 3.00007934e-007  3.3000e+000  3.3092e+000  3.2703e+000  3.1225e+000  2.5037e+000  1.8581e-001 -3.0836e-003  6.8150e-001  3.2175e+000  3.2162e+000  2.2401e-001
 3.00009408e-007  3.3000e+000  3.3228e+000  3.2865e+000  3.1486e+000  2.5761e+000  2.2185e-001 -3.3748e-003  1.9534e-001  3.2187e+000  3.2179e+000  2.3996e-001
 3.00010000e-007  3.3000e+000  3.3288e+000  3.2933e+000  3.1592e+000  2.6031e+000  2.4142e-001 -3.3440e-003  0.0000e+000  3.2191e+000  3.2185e+000  2.4650e-001
 3.00010804e-007  3.3000e+000  3.3377e+000  3.3035e+000  3.1739e+000  2.6377e+000  2.7773e-001 -1.6055e-003  0.0000e+000  3.2197e+000  3.2192e+000  2.5563e-001
 3.00013497e-007  3.3000e+000  3.3590e+000  3.3293e+000  3.2117e+000  2.7306e+000  4.6076e-001 -3.7618e-003  0.0000e+000  3.2215e+000  3.2212e+000  2.8690e-001
 3.00014843e-007  3.3000e+000  3.3688e+000  3.3413e+000  3.2293e+000  2.7740e+000  5.5942e-001 -5.4424e-003  0.0000e+000  3.2224e+000  3.2222e+000  3.0300e-001
 3.00016309e-007  3.3000e+000  3.3774e+000  3.3521e+000  3.2455e+000  2.8165e+000  6.8101e-001 -7.0488e-003  0.0000e+000  3.2233e+000  3.2232e+000  3.2118e-001
 3.00017670e-007  3.3000e+000  3.3837e+000  3.3603e+000  3.2582e+000  2.8523e+000  8.0383e-001 -6.0231e-003  0.0000e+000  3.2243e+000  3.2241e+000  3.3838e-001
 3.00019089e-007  3.3000e+000  3.3887e+000  3.3670e+000  3.2692e+000  2.8865e+000  9.3748e-001 -1.0797e-003  0.0000e+000  3.2254e+000  3.2252e+000  3.5618e-001
 3.00020755e-007  3.3000e+000  3.3927e+000  3.3728e+000  3.2795e+000  2.9231e+000  1.0969e+000  8.6888e-003  0.0000e+000  3.2268e+000  3.2265e+000  3.7608e-001
 3.00022704e-007  3.3000e+000  3.3952e+000  3.3768e+000  3.2885e+000  2.9620e+000  1.2826e+000  2.3401e-002  0.0000e+000  3.2283e+000  3.2280e+000  3.9661e-001
 3.00024669e-007  3.3000e+000  3.3953e+000  3.3782e+000  3.2949e+000  2.9972e+000  1.4651e+000  3.9571e-002  0.0000e+000  3.2295e+000  3.2291e+000  4.1268e-001
 3.00026400e-007  3.3000e+000  3.3936e+000  3.3777e+000  3.2990e+000  3.0249e+000  1.6196e+000  5.4013e-002  0.0000e+000  3.2303e+000  3.2298e+000  4.2184e-001
 3.00028023e-007  3.3000e+000  3.3909e+000  3.3761e+000  3.3020e+000  3.0482e+000  1.7567e+000  6.7077e-002  0.0000e+000  3.2308e+000  3.2303e+000  4.2560e-001
 3.00029654e-007  3.3000e+000  3.3874e+000  3.3737e+000  3.3041e+000  3.0690e+000  1.8862e+000  7.9496e-002  0.0000e+000  3.2311e+000  3.2305e+000  4.2462e-001
 3.00031352e-007  3.3000e+000  3.3834e+000  3.3708e+000  3.3054e+000  3.0881e+000  2.0115e+000  9.1867e-002  0.0000e+000  3.2313e+000  3.2307e+000  4.1892e-001
 3.00033451e-007  3.3000e+000  3.3781e+000  3.3669e+000  3.3059e+000  3.1087e+000  2.1527e+000  1.0737e-001  0.0000e+000  3.2313e+000  3.2307e+000  4.0636e-001
 3.00035676e-007  3.3000e+000  3.3721e+000  3.3620e+000  3.3058e+000  3.1277e+000  2.2861e+000  1.2617e-001  0.0000e+000  3.2312e+000  3.2305e+000  3.8814e-001
 3.00037933e-007  3.3000e+000  3.3656e+000  3.3565e+000  3.3052e+000  3.1445e+000  2.4054e+000  1.5161e-001  0.0000e+000  3.2309e+000  3.2303e+000  3.6651e-001
 3.00040471e-007  3.3000e+000  3.3580e+000  3.3502e+000  3.3043e+000  3.1606e+000  2.5215e+000  1.9683e-001  0.0000e+000  3.2307e+000  3.2301e+000  3.4058e-001
 3.00043434e-007  3.3000e+000  3.3496e+000  3.3430e+000  3.3034e+000  3.1763e+000  2.6357e+000  3.0004e-001  0.0000e+000  3.2304e+000  3.2299e+000  3.1038e-001
 3.00046405e-007  3.3000e+000  3.3420e+000  3.3365e+000  3.3026e+000  3.1899e+000  2.7310e+000  4.8292e-001  0.0000e+000  3.2303e+000  3.2299e+000  2.8148e-001
 3.0004961e-007  3.3000e+000  3.3348e+000  3.3303e+000  3.3020e+000  3.2033e+000  2.8184e+000  7.4999e-001  0.0000e+000  3.2302e+000  3.2299e+000  2.5212e-001
 3.0005335e-007  3.3000e+000  3.3277e+000  3.3242e+000  3.3015e+000  3.2174e+000  2.9041e+000  1.1010e+000  0.0000e+000  3.2303e+000  3.2300e+000  2.1954e-001
 3.0005714e-007  3.3000e+000  3.3219e+000  3.3191e+000  3.3011e+000  3.2303e+000  2.9765e+000  1.4571e+000  0.0000e+000  3.2304e+000  3.2302e+000  1.8653e-001
 3.0006100e-007  3.3000e+000  3.3171e+000  3.3149e+000  3.3008e+000  3.2416e+000  3.0361e+000  1.7891e+000  0.0000e+000  3.2305e+000  3.2303e+000  1.5129e-001
 3.0006536e-007  3.3000e+000  3.3128e+000  3.3111e+000  3.3005e+000  3.2524e+000  3.0871e+000  2.1093e+000  0.0000e+000  3.2306e+000  3.2305e+000  1.0932e-001
 3.0006881e-007  3.3000e+000  3.3101e+000  3.3088e+000  3.3004e+000  3.2598e+000  3.1184e+000  2.3171e+000  0.0000e+000  3.2307e+000  3.2306e+000  7.6794e-002
 3.00071806e-007  3.3000e+000  3.3083e+000  3.3072e+000  3.3003e+000  3.2654e+000  3.1409e+000  2.4667e+000  0.0000e+000  3.2308e+000  3.2307e+000  5.2070e-002
 3.0007514e-007  3.3000e+000  3.3066e+000  3.3057e+000  3.3002e+000  3.2709e+000  3.1618e+000  2.6045e+000  0.0000e+000  3.2309e+000  3.2308e+000  3.1125e-002
 3.0007834e-007  3.3000e+000  3.3052e+000  3.3045e+000  3.3002e+000  3.2756e+000  3.1789e+000  2.7120e+000  0.0000e+000  3.2310e+000  3.2309e+000  1.8350e-002
