* T-Spice 13.00 Simulation	Mon Feb 11 14:44:01 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\counter_TDC2.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\counter_TDC2.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\counter_TDC2.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 14                MOSFET geometries - 4       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 4                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 4       
*   Independent nodes - 7                    Boundary nodes - 5       
*         Total nodes - 12      


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-010   1e-007
TRANSIENT ANALYSIS
Time<s>        v(Stop,Gnd)<V>  v(Start,Gnd)<V>  v(Out,Gnd)<V>  v(Clock,Gnd)<V>  v(Time,Gnd)<V>
 2.590022e-008  0.0000e+000  0.0000e+000  7.5826e-003  0.0000e+000  4.8331e-003
 2.610022e-008  0.0000e+000  0.0000e+000 -7.7093e-003  0.0000e+000 -4.0569e-003
 2.630022e-008  0.0000e+000  0.0000e+000  7.7074e-003  0.0000e+000  3.3883e-003
 2.650022e-008  0.0000e+000  0.0000e+000 -7.5107e-003  0.0000e+000 -2.8160e-003
 2.670022e-008  0.0000e+000  0.0000e+000  7.2619e-003  0.0000e+000  2.3360e-003
 2.690022e-008  0.0000e+000  0.0000e+000 -6.9129e-003  0.0000e+000 -1.9333e-003
 2.710022e-008  0.0000e+000  0.0000e+000  6.5532e-003  0.0000e+000  1.6004e-003
 2.730022e-008  0.0000e+000  0.0000e+000 -6.1491e-003  0.0000e+000 -1.3240e-003
 2.750022e-008  0.0000e+000  0.0000e+000  5.7559e-003  0.0000e+000  1.0971e-003
 2.770022e-008  0.0000e+000  0.0000e+000 -5.3500e-003  0.0000e+000 -9.0978e-004
 2.790022e-008  0.0000e+000  0.0000e+000  4.9655e-003  0.0000e+000  7.5652e-004
 2.810022e-008  0.0000e+000  0.0000e+000 -4.5855e-003  0.0000e+000 -6.3017e-004
 2.830022e-008  0.0000e+000  0.0000e+000  4.2309e-003  0.0000e+000  5.2679e-004
 2.850022e-008  0.0000e+000  0.0000e+000 -3.9781e-003  0.0000e+000 -4.4260e-004
 2.870022e-008  0.0000e+000  0.0000e+000  3.7476e-003  0.0000e+000  3.7482e-004
 2.890022e-008  0.0000e+000  0.0000e+000 -3.4944e-003  0.0000e+000 -3.1680e-004
 2.910022e-008  0.0000e+000  0.0000e+000  3.2744e-003  0.0000e+000  2.7030e-004
 2.930022e-008  0.0000e+000  0.0000e+000 -3.0342e-003  0.0000e+000 -2.3037e-004
 2.950022e-008  0.0000e+000  0.0000e+000  2.8305e-003  0.0000e+000  1.9833e-004
 2.970022e-008  0.0000e+000  0.0000e+000 -2.6097e-003  0.0000e+000 -1.7063e-004
 2.990022e-008  0.0000e+000  0.0000e+000  2.4256e-003  0.0000e+000  1.4831e-004
 3.000000e-008  0.0000e+000  0.0000e+000 -1.9971e-003  1.0919e-011 -1.1231e-004
 3.0000999e-008  0.0000e+000  0.0000e+000  2.0538e-001  3.3000e+000  9.1015e-002
 3.0001314e-008  0.0000e+000  0.0000e+000  1.9214e-001  3.3000e+000  8.8388e-002
 3.000446e-008  0.0000e+000  0.0000e+000  1.0664e-001  3.3000e+000  6.7644e-002
 3.002104e-008  0.0000e+000  0.0000e+000 -6.6708e-002  3.3000e+000  2.8142e-003
 3.004497e-008  0.0000e+000  0.0000e+000  4.6325e-003  3.3000e+000 -9.4556e-003
 3.009883e-008  0.0000e+000  0.0000e+000 -8.2379e-003  3.3000e+000 -1.6896e-003
 3.029154e-008  0.0000e+000  0.0000e+000  7.6781e-003  3.3000e+000  1.3669e-003
 3.049154e-008  0.0000e+000  0.0000e+000 -7.0864e-003  3.3000e+000 -1.0970e-003
 3.069154e-008  0.0000e+000  0.0000e+000  6.5147e-003  3.3000e+000  8.7734e-004
 3.089154e-008  0.0000e+000  0.0000e+000 -5.9522e-003  3.3000e+000 -6.9326e-004
 3.109154e-008  0.0000e+000  0.0000e+000  5.4304e-003  3.3000e+000  5.5171e-004
 3.129154e-008  0.0000e+000  0.0000e+000 -4.9372e-003  3.3000e+000 -4.3544e-004
 3.149154e-008  0.0000e+000  0.0000e+000  4.4874e-003  3.3000e+000  3.4978e-004
 3.169154e-008  0.0000e+000  0.0000e+000 -4.1618e-003  3.3000e+000 -2.7900e-004
 3.189154e-008  0.0000e+000  0.0000e+000  3.7751e-003  3.3000e+000  2.2924e-004
 3.209154e-008  0.0000e+000  0.0000e+000 -3.4803e-003  3.3000e+000 -1.8613e-004
 3.229154e-008  0.0000e+000  0.0000e+000  3.2342e-003  3.3000e+000  1.5767e-004
 3.249154e-008  0.0000e+000  0.0000e+000 -2.9675e-003  3.3000e+000 -1.3027e-004
 3.269154e-008  0.0000e+000  0.0000e+000  2.7484e-003  3.3000e+000  1.1354e-004
 3.289154e-008  0.0000e+000  0.0000e+000 -2.5132e-003  3.3000e+000 -9.5517e-005
 3.309154e-008  0.0000e+000  0.0000e+000  2.3213e-003  3.3000e+000  8.5587e-005
 3.329154e-008  0.0000e+000  0.0000e+000 -2.1166e-003  3.3000e+000 -7.3001e-005
 3.349154e-008  0.0000e+000  0.0000e+000  1.9505e-003  3.3000e+000  6.6974e-005
 3.369154e-008  0.0000e+000  0.0000e+000 -1.7744e-003  3.3000e+000 -5.7566e-005
 3.389154e-008  0.0000e+000  0.0000e+000  1.6320e-003  3.3000e+000  5.3823e-005
 3.409154e-008  0.0000e+000  0.0000e+000 -1.4818e-003  3.3000e+000 -4.6349e-005
 3.429154e-008  0.0000e+000  0.0000e+000  1.3606e-003  3.3000e+000  4.4003e-005
 3.449154e-008  0.0000e+000  0.0000e+000 -1.2334e-003  3.3000e+000 -3.7780e-005
 3.469154e-008  0.0000e+000  0.0000e+000  1.1310e-003  3.3000e+000  3.6343e-005
 3.489154e-008  0.0000e+000  0.0000e+000 -1.0238e-003  3.3000e+000 -3.0989e-005
 3.500100e-008  0.0000e+000  0.0000e+000  8.6521e-004  3.3000e+000  2.7929e-005
 3.5001999e-008  0.0000e+000  0.0000e+000 -2.2169e-001  1.0918e-011 -8.1007e-002
 3.50023149e-008  0.0000e+000  0.0000e+000 -1.9994e-001  0.0000e+000 -7.8051e-002
 3.5005464e-008  0.0000e+000  0.0000e+000 -8.2576e-002  0.0000e+000 -5.5994e-002
 3.501754e-008  0.0000e+000  0.0000e+000  6.5332e-002  0.0000e+000 -5.2878e-003
 3.503641e-008  0.0000e+000  0.0000e+000  5.2429e-004  0.0000e+000  5.4557e-003
 3.508098e-008  0.0000e+000  0.0000e+000  1.7142e-003  0.0000e+000  7.6942e-004
 3.528098e-008  0.0000e+000  0.0000e+000 -1.7648e-003  0.0000e+000 -7.1559e-004
 3.548098e-008  0.0000e+000  0.0000e+000  1.7831e-003  0.0000e+000  6.4263e-004
 3.568098e-008  0.0000e+000  0.0000e+000 -1.7667e-003  0.0000e+000 -5.6278e-004
 3.588098e-008  0.0000e+000  0.0000e+000  1.7276e-003  0.0000e+000  4.8714e-004
 3.608098e-008  0.0000e+000  0.0000e+000 -1.6633e-003  0.0000e+000 -4.1554e-004
 3.628098e-008  0.0000e+000  0.0000e+000  1.5952e-003  0.0000e+000  3.5370e-004
 3.648098e-008  0.0000e+000  0.0000e+000 -1.5083e-003  0.0000e+000 -2.9800e-004
 3.668098e-008  0.0000e+000  0.0000e+000  1.4283e-003  0.0000e+000  2.5179e-004
 3.688098e-008  0.0000e+000  0.0000e+000 -1.3340e-003  0.0000e+000 -2.1112e-004
 3.708098e-008  0.0000e+000  0.0000e+000  1.2523e-003  0.0000e+000  1.7808e-004
 3.728098e-008  0.0000e+000  0.0000e+000 -1.1595e-003  0.0000e+000 -1.4932e-004
 3.748098e-008  0.0000e+000  0.0000e+000  1.0815e-003  0.0000e+000  1.2621e-004
 3.768098e-008  0.0000e+000  0.0000e+000 -9.9518e-004  0.0000e+000 -1.0619e-004
 3.788098e-008  0.0000e+000  0.0000e+000  9.2382e-004  0.0000e+000  9.0185e-005
 3.808098e-008  0.0000e+000  0.0000e+000 -8.4611e-004  0.0000e+000 -7.6301e-005
 3.828098e-008  0.0000e+000  0.0000e+000  7.8263e-004  0.0000e+000  6.5229e-005
 3.848098e-008  0.0000e+000  0.0000e+000 -7.1428e-004  0.0000e+000 -5.5577e-005
 3.868098e-008  0.0000e+000  0.0000e+000  6.5888e-004  0.0000e+000  4.7874e-005
 3.888098e-008  0.0000e+000  0.0000e+000 -5.9973e-004  0.0000e+000 -4.1105e-005
 3.908098e-008  0.0000e+000  0.0000e+000  5.5204e-004  0.0000e+000  3.5693e-005
 3.928098e-008  0.0000e+000  0.0000e+000 -5.0145e-004  0.0000e+000 -3.0886e-005
 3.948098e-008  0.0000e+000  0.0000e+000  4.6082e-004  0.0000e+000  2.7032e-005
 3.968098e-008  0.0000e+000  0.0000e+000 -4.1792e-004  0.0000e+000 -2.3564e-005
 3.988098e-008  0.0000e+000  0.0000e+000  3.8358e-004  0.0000e+000  2.0779e-005
 4.000000e-008  0.0000e+000  0.0000e+000 -3.2388e-004  0.0000e+000 -1.6745e-005
 4.0001000e-008  0.0000e+000  3.3000e+000  2.1493e-001  3.3000e+000  2.6837e-001
 4.00013150e-008  0.0000e+000  3.3000e+000  2.0086e-001  3.3000e+000  2.5940e-001
 4.0004464e-008  0.0000e+000  3.3000e+000  1.1014e-001  3.3000e+000  1.8327e-001
 4.002009e-008  0.0000e+000  3.3000e+000 -6.8760e-002  3.3000e+000 -8.6070e-002
 4.003429e-008  0.0000e+000  3.3000e+000 -1.0465e-002  3.3000e+000 -1.5086e-001
 4.004476e-008  0.0000e+000  3.3000e+000 -7.8219e-003  3.3000e+000 -1.0708e-001
 4.005325e-008  0.0000e+000  3.3000e+000 -3.7227e-003  3.3000e+000 -2.7842e-002
 4.006111e-008  0.0000e+000  3.3000e+000 -1.2361e-003  3.3000e+000  8.1351e-002
 4.006981e-008  0.0000e+000  3.3000e+000  8.3878e-004  3.3000e+000  2.5043e-001
 4.008068e-008  0.0000e+000  3.3000e+000  1.7441e-003  3.3000e+000  5.0040e-001
 4.009376e-008  0.0000e+000  3.3000e+000  1.1230e-003  3.3000e+000  7.9860e-001
 4.010815e-008  0.0000e+000  3.3000e+000  7.7275e-004  3.3000e+000  1.1167e+000
 4.012349e-008  0.0000e+000  3.3000e+000 -6.4008e-003  3.3000e+000  1.4381e+000
 4.013980e-008  0.0000e+000  3.3000e+000 -2.2646e-002  3.3000e+000  1.7447e+000
 4.015834e-008  0.0000e+000  3.3000e+000 -3.4857e-002  3.3000e+000  2.0406e+000
 4.017980e-008  0.0000e+000  3.3000e+000 -4.6532e-002  3.3000e+000  2.3225e+000
 4.020622e-008  0.0000e+000  3.3000e+000  7.3588e-002  3.3000e+000  2.5824e+000
 4.023051e-008  0.0000e+000  3.3000e+000  6.3280e-001  3.3000e+000  2.7577e+000
 4.025002e-008  0.0000e+000  3.3000e+000  1.8472e+000  3.3000e+000  2.8703e+000
 4.026213e-008  0.0000e+000  3.3000e+000  2.6468e+000  3.3000e+000  2.9317e+000
 4.027320e-008  0.0000e+000  3.3000e+000  3.0084e+000  3.3000e+000  2.9802e+000
 4.028927e-008  0.0000e+000  3.3000e+000  3.2013e+000  3.3000e+000  3.0387e+000
 4.031154e-008  0.0000e+000  3.3000e+000  3.2661e+000  3.3000e+000  3.1039e+000
 4.034148e-008  0.0000e+000  3.3000e+000  3.2841e+000  3.3000e+000  3.1703e+000
 4.038845e-008  0.0000e+000  3.3000e+000  3.2969e+000  3.3000e+000  3.2360e+000
 4.048534e-008  0.0000e+000  3.3000e+000  3.3002e+000  3.3000e+000  3.2902e+000
 4.068534e-008  0.0000e+000  3.3000e+000  3.2999e+000  3.3000e+000  3.3023e+000
 4.088534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.2994e+000
 4.108534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3002e+000
 4.128534e-008  0.0000e+000  3.3000e+000  3.2999e+000  3.3000e+000  3.2999e+000
 4.148534e-008  0.0000e+000  3.3000e+000  3.3001e+000  3.3000e+000  3.3000e+000
 4.168534e-008  0.0000e+000  3.3000e+000  3.2999e+000  3.3000e+000  3.3000e+000
 4.188534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.208534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.228534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.248534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.268534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.288534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.308534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.328534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.348534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.368534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.388534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.408534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.428534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.448534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.468534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.488534e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.500100e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 4.502600e-008  0.0000e+000  3.3000e+000  3.3239e+000  0.0000e+000  3.3249e+000
 4.503387e-008  0.0000e+000  3.3000e+000  3.2755e+000  0.0000e+000  3.3482e+000
 4.504150e-008  0.0000e+000  3.3000e+000  3.1574e+000  0.0000e+000  3.3628e+000
 4.504965e-008  0.0000e+000  3.3000e+000  2.8341e+000  0.0000e+000  3.3678e+000
 4.505996e-008  0.0000e+000  3.3000e+000  2.0481e+000  0.0000e+000  3.3681e+000
 4.506912e-008  0.0000e+000  3.3000e+000  1.0839e+000  0.0000e+000  3.3644e+000
 4.507369e-008  0.0000e+000  3.3000e+000  6.4542e-001  0.0000e+000  3.3620e+000
 4.507825e-008  0.0000e+000  3.3000e+000  3.5687e-001  0.0000e+000  3.3601e+000
 4.508336e-008  0.0000e+000  3.3000e+000  1.8141e-001  0.0000e+000  3.3585e+000
 4.509069e-008  0.0000e+000  3.3000e+000  7.4541e-002  0.0000e+000  3.3563e+000
 4.510417e-008  0.0000e+000  3.3000e+000  2.4286e-002  0.0000e+000  3.3506e+000
 4.513515e-008  0.0000e+000  3.3000e+000  6.5765e-003  0.0000e+000  3.3346e+000
 4.520777e-008  0.0000e+000  3.3000e+000 -2.1527e-003  0.0000e+000  3.3098e+000
 4.540777e-008  0.0000e+000  3.3000e+000  1.6180e-003  0.0000e+000  3.2975e+000
 4.560777e-008  0.0000e+000  3.3000e+000 -1.2505e-003  0.0000e+000  3.3007e+000
 4.580777e-008  0.0000e+000  3.3000e+000  1.0172e-003  0.0000e+000  3.2998e+000
 4.600777e-008  0.0000e+000  3.3000e+000 -8.2785e-004  0.0000e+000  3.3001e+000
 4.620777e-008  0.0000e+000  3.3000e+000  7.0261e-004  0.0000e+000  3.2999e+000
 4.640777e-008  0.0000e+000  3.3000e+000 -5.9675e-004  0.0000e+000  3.3000e+000
 4.660777e-008  0.0000e+000  3.3000e+000  5.2249e-004  0.0000e+000  3.3000e+000
 4.680777e-008  0.0000e+000  3.3000e+000 -4.5587e-004  0.0000e+000  3.3000e+000
 4.700777e-008  0.0000e+000  3.3000e+000  4.0680e-004  0.0000e+000  3.3000e+000
 4.720777e-008  0.0000e+000  3.3000e+000 -3.6033e-004  0.0000e+000  3.3000e+000
 4.740777e-008  0.0000e+000  3.3000e+000  3.2494e-004  0.0000e+000  3.3000e+000
 4.760777e-008  0.0000e+000  3.3000e+000 -2.9011e-004  0.0000e+000  3.3000e+000
 4.780777e-008  0.0000e+000  3.3000e+000  2.6302e-004  0.0000e+000  3.3000e+000
 4.800777e-008  0.0000e+000  3.3000e+000 -2.3575e-004  0.0000e+000  3.3000e+000
 4.820777e-008  0.0000e+000  3.3000e+000  2.1433e-004  0.0000e+000  3.3000e+000
 4.840777e-008  0.0000e+000  3.3000e+000 -1.9247e-004  0.0000e+000  3.3000e+000
 4.860777e-008  0.0000e+000  3.3000e+000  1.7521e-004  0.0000e+000  3.3000e+000
 4.880777e-008  0.0000e+000  3.3000e+000 -1.5747e-004  0.0000e+000  3.3000e+000
 4.900777e-008  0.0000e+000  3.3000e+000  1.4343e-004  0.0000e+000  3.3000e+000
 4.920777e-008  0.0000e+000  3.3000e+000 -1.2895e-004  0.0000e+000  3.3000e+000
 4.940777e-008  0.0000e+000  3.3000e+000  1.1749e-004  0.0000e+000  3.3000e+000
 4.960777e-008  0.0000e+000  3.3000e+000 -1.0564e-004  0.0000e+000  3.3000e+000
 4.980777e-008  0.0000e+000  3.3000e+000  9.6264e-005  0.0000e+000  3.3000e+000
 5.000000e-008  0.0000e+000  3.3000e+000 -8.6170e-005  0.0000e+000  3.3000e+000
 5.002500e-008  0.0000e+000  3.3000e+000 -1.9641e-002  3.3000e+000  3.3234e+000
 5.003287e-008  0.0000e+000  3.3000e+000 -6.6009e-002  3.3000e+000  3.3065e+000
 5.005928e-008  0.0000e+000  3.3000e+000  2.0152e-002  3.3000e+000  3.2695e+000
 5.007826e-008  0.0000e+000  3.3000e+000  4.1853e-001  3.3000e+000  3.2545e+000
 5.009499e-008  0.0000e+000  3.3000e+000  1.3412e+000  3.3000e+000  3.2467e+000
 5.010546e-008  0.0000e+000  3.3000e+000  2.1806e+000  3.3000e+000  3.2463e+000
 5.011395e-008  0.0000e+000  3.3000e+000  2.7015e+000  3.3000e+000  3.2469e+000
 5.012367e-008  0.0000e+000  3.3000e+000  3.0066e+000  3.3000e+000  3.2471e+000
 5.013901e-008  0.0000e+000  3.3000e+000  3.1978e+000  3.3000e+000  3.2474e+000
 5.016073e-008  0.0000e+000  3.3000e+000  3.2652e+000  3.3000e+000  3.2511e+000
 5.019010e-008  0.0000e+000  3.3000e+000  3.2837e+000  3.3000e+000  3.2614e+000
 5.023615e-008  0.0000e+000  3.3000e+000  3.2967e+000  3.3000e+000  3.2778e+000
 5.033110e-008  0.0000e+000  3.3000e+000  3.3003e+000  3.3000e+000  3.2957e+000
 5.053110e-008  0.0000e+000  3.3000e+000  3.2999e+000  3.3000e+000  3.3011e+000
 5.073110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.2997e+000
 5.093110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3001e+000
 5.113110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.133110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.153110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.173110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.193110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.213110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.233110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.253110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.273110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.293110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.313110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.333110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.353110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.373110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.393110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.413110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.433110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.453110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.473110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.493110e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.500100e-008  0.0000e+000  3.3000e+000  3.3000e+000  3.3000e+000  3.3000e+000
 5.5002000e-008  0.0000e+000  3.3000e+000  3.0425e+000  0.0000e+000  3.1996e+000
 5.50023150e-008  0.0000e+000  3.3000e+000  3.0611e+000  0.0000e+000  3.2058e+000
 5.5005464e-008  0.0000e+000  3.3000e+000  3.1965e+000  0.0000e+000  3.2482e+000
 5.5010865e-008  0.0000e+000  3.3000e+000  3.3837e+000  0.0000e+000  3.3038e+000
 5.5015910e-008  0.0000e+000  3.3000e+000  3.4787e+000  0.0000e+000  3.3284e+000
 5.5020861e-008  0.0000e+000  3.3000e+000  3.5253e+000  0.0000e+000  3.3416e+000
 5.5025966e-008  0.0000e+000  3.3000e+000  3.5146e+000  0.0000e+000  3.3515e+000
 5.5031344e-008  0.0000e+000  3.3000e+000  3.4391e+000  0.0000e+000  3.3597e+000
 5.503707e-008  0.0000e+000  3.3000e+000  3.3069e+000  0.0000e+000  3.3665e+000
 5.504376e-008  0.0000e+000  3.3000e+000  3.1150e+000  0.0000e+000  3.3718e+000
 5.505217e-008  0.0000e+000  3.3000e+000  2.6661e+000  0.0000e+000  3.3745e+000
 5.506330e-008  0.0000e+000  3.3000e+000  1.6739e+000  0.0000e+000  3.3717e+000
 5.506961e-008  0.0000e+000  3.3000e+000  9.8514e-001  0.0000e+000  3.3682e+000
 5.5074150e-008  0.0000e+000  3.3000e+000  5.7606e-001  0.0000e+000  3.3656e+000
 5.5078413e-008  0.0000e+000  3.3000e+000  3.2912e-001  0.0000e+000  3.3636e+000
 5.5083569e-008  0.0000e+000  3.3000e+000  1.6660e-001  0.0000e+000  3.3618e+000
 5.509125e-008  0.0000e+000  3.3000e+000  6.6642e-002  0.0000e+000  3.3590e+000
 5.510587e-008  0.0000e+000  3.3000e+000  2.1410e-002  0.0000e+000  3.3518e+000
 5.513920e-008  0.0000e+000  3.3000e+000  5.3922e-003  0.0000e+000  3.3337e+000
 5.521984e-008  0.0000e+000  3.3000e+000 -2.2163e-003  0.0000e+000  3.3076e+000
 5.541984e-008  0.0000e+000  3.3000e+000  1.7100e-003  0.0000e+000  3.2980e+000
 5.561984e-008  0.0000e+000  3.3000e+000 -1.3564e-003  0.0000e+000  3.3006e+000
 5.581984e-008  0.0000e+000  3.3000e+000  1.1296e-003  0.0000e+000  3.2998e+000
 5.601984e-008  0.0000e+000  3.3000e+000 -9.3969e-004  0.0000e+000  3.3001e+000
 5.621984e-008  0.0000e+000  3.3000e+000  8.1163e-004  0.0000e+000  3.2999e+000
 5.641984e-008  0.0000e+000  3.3000e+000 -6.9957e-004  0.0000e+000  3.3000e+000
 5.661984e-008  0.0000e+000  3.3000e+000  6.1934e-004  0.0000e+000  3.3000e+000
 5.681984e-008  0.0000e+000  3.3000e+000 -5.4513e-004  0.0000e+000  3.3000e+000
 5.701984e-008  0.0000e+000  3.3000e+000  4.8957e-004  0.0000e+000  3.3000e+000
 5.721984e-008  0.0000e+000  3.3000e+000 -4.3580e-004  0.0000e+000  3.3000e+000
 5.741984e-008  0.0000e+000  3.3000e+000  3.9438e-004  0.0000e+000  3.3000e+000
 5.761984e-008  0.0000e+000  3.3000e+000 -3.5308e-004  0.0000e+000  3.3000e+000
 5.781984e-008  0.0000e+000  3.3000e+000  3.2075e-004  0.0000e+000  3.3000e+000
 5.801984e-008  0.0000e+000  3.3000e+000 -2.8794e-004  0.0000e+000  3.3000e+000
 5.821984e-008  0.0000e+000  3.3000e+000  2.6206e-004  0.0000e+000  3.3000e+000
 5.841984e-008  0.0000e+000  3.3000e+000 -2.3555e-004  0.0000e+000  3.3000e+000
 5.861984e-008  0.0000e+000  3.3000e+000  2.1456e-004  0.0000e+000  3.3000e+000
 5.881984e-008  0.0000e+000  3.3000e+000 -1.9294e-004  0.0000e+000  3.3000e+000
 5.901984e-008  0.0000e+000  3.3000e+000  1.7581e-004  0.0000e+000  3.3000e+000
 5.921984e-008  0.0000e+000  3.3000e+000 -1.5812e-004  0.0000e+000  3.3000e+000
 5.941984e-008  0.0000e+000  3.3000e+000  1.4410e-004  0.0000e+000  3.3000e+000
 5.961984e-008  0.0000e+000  3.3000e+000 -1.2960e-004  0.0000e+000  3.3000e+000
 5.981984e-008  0.0000e+000  3.3000e+000  1.1811e-004  0.0000e+000  3.3000e+000
 6.000000e-008  0.0000e+000  3.3000e+000 -1.0496e-004  2.1838e-011  3.3000e+000
 6.0000999e-008  0.0000e+000  3.3000e+000  2.2097e-001  3.3000e+000  3.4066e+000
 6.00013150e-008  0.0000e+000  3.3000e+000  2.0609e-001  3.3000e+000  3.4032e+000
 6.0004465e-008  0.0000e+000  3.3000e+000  1.0659e-001  3.3000e+000  3.3769e+000
 6.001871e-008  0.0000e+000  3.3000e+000 -1.1232e-001  3.3000e+000  3.3170e+000
 6.003701e-008  0.0000e+000  3.3000e+000 -8.3357e-002  3.3000e+000  3.2902e+000
 6.005779e-008  0.0000e+000  3.3000e+000  2.3796e-002  3.3000e+000  3.2664e+000
 6.007697e-008  0.0000e+000  3.3000e+000  3.7451e-001  3.3000e+000  3.2511e+000
 6.009359e-008  0.0000e+000  3.3000e+000  1.2586e+000  3.3000e+000  3.2441e+000
 6.010421e-008  0.0000e+000  3.3000e+000  2.1110e+000  3.3000e+000  3.2439e+000
 6.011262e-008  0.0000e+000  3.3000e+000  2.6558e+000  3.3000e+000  3.2447e+000
 6.012195e-008  0.0000e+000  3.3000e+000  2.9758e+000  3.3000e+000  3.2452e+000
